   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   3.00000   9.00000   9.00000   9.00002   9.00000   2.00010   9.00000   9.00002   9.00000   9.00000   3.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   4.00000   9.00000   9.00000
   9.00000   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00000   9.00000   2.00010   9.00000   9.00000   9.00000   2.00008   9.00000   9.00000   9.00000   2.00008   3.00000   3.00002   3.00004   3.00006   3.00008   3.00010   3.00012   3.00014   9.00000   9.00000
   9.00000   9.00002   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00002   9.00002   9.00000   9.00000   2.00008   9.00000   9.00000   2.00006   9.00000   9.00000   2.00006   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   4.00000   9.00000   9.00000
   9.00000   9.00002   9.00004   9.00006   9.00006   9.00006   9.00006   9.00004   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00000   9.00000   2.00006   2.00004   2.00004   9.00000   2.00004   9.00000   9.00000   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00000   4.00002   9.00000   9.00000
   9.00000   9.00002   9.00004   9.00006   9.00008   9.00006   9.00006   9.00004   9.00002   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   2.00002   2.00002   9.00000   9.00000   9.00002   9.00002   9.00004   9.00004   9.00004   9.00004   9.00002   9.00000   4.00004   9.00000   9.00000
   9.00000   9.00002   9.00004   9.00006   9.00008   9.00006   9.00004   9.00004   9.00002   9.00000   2.00020   2.00018   2.00016   2.00014   2.00012   2.00010   2.00008   2.00006   2.00004   2.00002   9.00000   2.00000   9.00000   9.00000   9.00002   9.00002   9.00004   9.00004   9.00006   9.00006   9.00004   9.00002   9.00000   4.00006   9.00000   9.00000
   9.00000   9.00002   9.00004   9.00006   9.00008   9.00006   9.00004   9.00002   9.00002   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   2.00000   1.00012   9.00000   9.00002   9.00002   9.00004   9.00004   9.00006   9.00006   9.00006   9.00004   9.00002   9.00000   4.00008   9.00000   9.00000
   9.00000   9.00002   9.00004   9.00006   9.00008   9.00006   9.00004   9.00002   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   1.00010   9.00000   9.00002   9.00004   9.00004   9.00006   9.00006   9.00008   9.00006   9.00004   9.00002   9.00000   4.00010   9.00000   9.00000
   9.00000   9.00002   9.00004   9.00006   9.00008   9.00006   9.00004   9.00002   9.00000   2.00022   2.00020   2.00018   2.00016   2.00014   2.00012   2.00010   2.00008   2.00006   2.00004   2.00002   2.00000   1.00008   9.00000   9.00002   9.00004   9.00006   9.00006   9.00008   9.00008   9.00006   9.00004   9.00002   9.00000   9.00000   9.00000   9.00000
   9.00000   9.00002   9.00004   9.00006   9.00006   9.00006   9.00004   9.00002   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   1.00006   9.00000   9.00002   9.00004   9.00006   9.00006   9.00006   9.00006   9.00006   9.00004   9.00002   9.00002   9.00002   9.00002   9.00000
   9.00000   9.00002   9.00004   9.00004   9.00004   9.00004   9.00004   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00000   1.00004   9.00000   9.00002   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00002   9.00000
   9.00000   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00000   1.00002   9.00000   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00000
   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   1.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000
