   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   3.00000   9.00000   9.00000   9.00002   9.00000   2.00008   9.00000   9.00002   9.00000   9.00000   3.00000   9.00000   9.00000   9.00002   9.00002   9.00004   9.00004   9.00004   9.00002   9.00000
   9.00000   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00000   9.00000   2.00006   9.00000   9.00000   9.00000   2.00006   9.00000   9.00000   9.00000   2.00006   9.00000   9.00000   9.00002   9.00002   9.00004   9.00004   9.00006   9.00004   9.00002   9.00000
   9.00000   9.00002   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00002   9.00002   9.00000   9.00000   2.00004   9.00000   9.00000   2.00004   9.00000   9.00000   2.00004   9.00000   9.00000   9.00002   9.00002   9.00004   9.00004   9.00004   9.00004   9.00004   9.00002   9.00000
   9.00000   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00000   9.00000   2.00002   9.00000   2.00002   9.00000   2.00002   9.00000   9.00000   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00000
   9.00000   9.00002   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   2.00000   2.00000   2.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00002   9.00002   9.00000
   9.00000   9.00002   9.00000   2.00034   2.00032   2.00030   2.00028   2.00026   2.00024   2.00022   2.00020   2.00018   2.00016   2.00014   2.00012   2.00010   2.00008   2.00006   2.00004   2.00002   2.00000   1.00014   2.00000   2.00002   2.00004   2.00006   2.00008   2.00010   2.00012   2.00014   2.00016   2.00018   9.00000   9.00002   9.00002   9.00000
   9.00000   9.00002   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   1.00012   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00002   9.00002   9.00000
   9.00000   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00000   1.00010   9.00000   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00000
   9.00000   9.00002   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00002   9.00000   1.00008   9.00000   9.00002   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00002   9.00000
   9.00000   9.00002   9.00004   9.00006   9.00006   9.00006   9.00006   9.00006   9.00006   9.00006   9.00006   9.00006   9.00006   9.00006   9.00006   9.00006   9.00006   9.00006   9.00004   9.00002   9.00000   1.00006   9.00000   9.00002   9.00004   9.00006   9.00006   9.00006   9.00006   9.00006   9.00006   9.00006   9.00006   9.00004   9.00002   9.00000
   9.00000   9.00002   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00002   9.00000   1.00004   9.00000   9.00002   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00004   9.00002   9.00000
   9.00000   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00000   1.00002   9.00000   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00002   9.00000
   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   1.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000   9.00000
